Orthogroup	G_intestinalis_aa	G_muris_aa	S_salmonicida_aa
OG0006422			SS50377_21537
OG0006423			SS50377_21542
OG0006424			SS50377_21551
OG0006425			SS50377_21553
OG0006426			SS50377_21557
OG0006427			SS50377_21558
OG0006428			SS50377_21596
OG0006429			SS50377_21599
OG0006430			SS50377_21600
OG0006431			SS50377_21617
OG0006432			SS50377_21620
OG0006433			SS50377_21623
OG0006434			SS50377_21625
OG0006435			SS50377_21630
OG0006436			SS50377_21638
OG0006437			SS50377_21648
OG0006438			SS50377_21650
OG0006439			SS50377_21656
OG0006440			SS50377_21660
OG0006441			SS50377_21670
OG0006442			SS50377_21673
OG0006443			SS50377_21677
OG0006444			SS50377_21681
OG0006445			SS50377_21710
OG0006446			SS50377_21729
OG0006447			SS50377_21733
OG0006448			SS50377_21739
OG0006449			SS50377_21752
OG0006450			SS50377_21753
OG0006451			SS50377_21755
OG0006452			SS50377_21757
OG0006453			SS50377_21758
OG0006454			SS50377_21760
OG0006455			SS50377_21770
OG0006456			SS50377_21772
OG0006457			SS50377_21781
OG0006458			SS50377_21784
OG0006459			SS50377_21786
OG0006460			SS50377_21796
OG0006461			SS50377_21798
OG0006462			SS50377_21799
OG0006463			SS50377_21812
OG0006464			SS50377_21815
OG0006465			SS50377_21816
OG0006466			SS50377_21818
OG0006467			SS50377_21819
OG0006468			SS50377_21820
OG0006469			SS50377_21821
OG0006470			SS50377_21823
OG0006471			SS50377_21824
OG0006472			SS50377_21828
OG0006473			SS50377_21830
OG0006474			SS50377_21835
OG0006475			SS50377_21836
OG0006476			SS50377_21844
OG0006477			SS50377_21847
OG0006478			SS50377_21848
OG0006479			SS50377_21849
OG0006480			SS50377_21851
OG0006481			SS50377_21852
OG0006482			SS50377_21854
OG0006483			SS50377_21858
OG0006484			SS50377_21859
OG0006485			SS50377_21860
OG0006486			SS50377_21861
OG0006487			SS50377_21862
OG0006488			SS50377_21863
OG0006489			SS50377_21864
OG0006490			SS50377_21865
OG0006491			SS50377_21867
OG0006492			SS50377_21872
OG0006493			SS50377_21874
OG0006494			SS50377_21875
OG0006495			SS50377_21876
OG0006496			SS50377_21877
OG0006497			SS50377_21879
OG0006498			SS50377_21880
OG0006499			SS50377_21883
OG0006500			SS50377_21884
OG0006501			SS50377_21886
OG0006502			SS50377_21888
OG0006503			SS50377_21890
OG0006504			SS50377_21891
OG0006505			SS50377_21895
OG0006506			SS50377_21902
OG0006507			SS50377_21903
OG0006508			SS50377_21905
OG0006509			SS50377_21906
OG0006510			SS50377_21909
OG0006511			SS50377_21910
OG0006512			SS50377_21911
OG0006513			SS50377_21913
OG0006514			SS50377_21915
OG0006515			SS50377_21919
OG0006516			SS50377_21920
OG0006517			SS50377_21921
OG0006518			SS50377_21922
OG0006519			SS50377_21925
OG0006520			SS50377_21930
OG0006521			SS50377_21931
OG0006522			SS50377_21933
OG0006523			SS50377_21936
OG0006524			SS50377_21940
OG0006525			SS50377_21941
OG0006526			SS50377_21950
OG0006527			SS50377_21952
OG0006528			SS50377_21959
OG0006529			SS50377_21962
OG0006530			SS50377_21964
OG0006531			SS50377_21965
OG0006532			SS50377_21966
OG0006533			SS50377_21967
OG0006534			SS50377_21969
OG0006535			SS50377_21972
OG0006536			SS50377_21975
OG0006537			SS50377_21979
OG0006538			SS50377_21980
OG0006539			SS50377_21981
OG0006540			SS50377_21986
OG0006541			SS50377_21987
OG0006542			SS50377_21988
OG0006543			SS50377_21989
OG0006544			SS50377_21998
OG0006545			SS50377_22000
OG0006546			SS50377_22003
OG0006547			SS50377_22005
OG0006548			SS50377_22007
OG0006549			SS50377_22008
OG0006550			SS50377_22009
OG0006551			SS50377_22010
OG0006552			SS50377_22013
OG0006553			SS50377_22014
OG0006554			SS50377_22016
OG0006555			SS50377_22017
OG0006556			SS50377_22018
OG0006557			SS50377_22021
OG0006558			SS50377_22023
OG0006559			SS50377_22027
OG0006560			SS50377_22028
OG0006561			SS50377_22030
OG0006562			SS50377_22034
OG0006563			SS50377_22035
OG0006564			SS50377_22037
OG0006565			SS50377_22039
OG0006566			SS50377_22041
OG0006567			SS50377_22044
OG0006568			SS50377_22045
OG0006569			SS50377_22046
OG0006570			SS50377_22050
OG0006571			SS50377_22051
OG0006572			SS50377_22052
OG0006573			SS50377_22054
OG0006574			SS50377_22055
OG0006575			SS50377_22056
OG0006576			SS50377_22057
OG0006577			SS50377_22058
OG0006578			SS50377_22062
OG0006579			SS50377_22066
OG0006580			SS50377_22067
OG0006581			SS50377_22070
OG0006582			SS50377_22071
OG0006583			SS50377_22075
OG0006584			SS50377_22077
OG0006585			SS50377_22079
OG0006586			SS50377_22080
OG0006587			SS50377_22083
OG0006588			SS50377_22085
OG0006589			SS50377_22086
OG0006590			SS50377_22088
OG0006591			SS50377_22089
OG0006592			SS50377_22090
OG0006593			SS50377_22093
OG0006594			SS50377_22097
OG0006595			SS50377_22099
OG0006596			SS50377_22101
OG0006597			SS50377_22103
OG0006598			SS50377_22106
OG0006599			SS50377_22108
OG0006600			SS50377_22109
OG0006601			SS50377_22111
OG0006602			SS50377_22115
OG0006603			SS50377_22118
OG0006604			SS50377_22120
OG0006605			SS50377_22121
OG0006606			SS50377_22124
OG0006607			SS50377_22125
OG0006608			SS50377_22126
OG0006609			SS50377_22127
OG0006610			SS50377_22128
OG0006611			SS50377_22129
OG0006612			SS50377_22132
OG0006613			SS50377_22140
OG0006614			SS50377_22141
OG0006615			SS50377_22142
OG0006616			SS50377_22144
OG0006617			SS50377_22145
OG0006618			SS50377_22150
OG0006619			SS50377_22151
OG0006620			SS50377_22152
OG0006621			SS50377_22153
OG0006622			SS50377_22154
OG0006623			SS50377_22155
OG0006624			SS50377_22156
OG0006625			SS50377_22158
OG0006626			SS50377_22159
OG0006627			SS50377_22160
OG0006628			SS50377_22161
OG0006629			SS50377_22163
OG0006630			SS50377_22166
OG0006631			SS50377_22168
OG0006632			SS50377_22170
OG0006633			SS50377_22172
OG0006634			SS50377_22175
OG0006635			SS50377_22179
OG0006636			SS50377_22182
OG0006637			SS50377_22186
OG0006638			SS50377_22188
OG0006639			SS50377_22192
OG0006640			SS50377_22194
OG0006641			SS50377_22197
OG0006642			SS50377_22198
OG0006643			SS50377_22199
OG0006644			SS50377_22207
OG0006645			SS50377_22239
OG0006646			SS50377_22240
OG0006647			SS50377_22241
OG0006648			SS50377_22243
OG0006649			SS50377_22245
OG0006650			SS50377_22246
OG0006651			SS50377_22248
OG0006652			SS50377_22249
OG0006653			SS50377_22250
OG0006654			SS50377_22251
OG0006655			SS50377_22252
OG0006656			SS50377_22254
OG0006657			SS50377_22255
OG0006658			SS50377_22257
OG0006659			SS50377_22259
OG0006660			SS50377_22260
OG0006661			SS50377_22264
OG0006662			SS50377_22268
OG0006663			SS50377_22271
OG0006664			SS50377_22272
OG0006665			SS50377_22273
OG0006666			SS50377_22274
OG0006667			SS50377_22275
OG0006668			SS50377_22276
OG0006669			SS50377_22277
OG0006670			SS50377_22279
OG0006671			SS50377_22281
OG0006672			SS50377_22282
OG0006673			SS50377_22286
OG0006674			SS50377_22287
OG0006675			SS50377_22288
OG0006676			SS50377_22292
OG0006677			SS50377_22293
OG0006678			SS50377_22294
OG0006679			SS50377_22295
OG0006680			SS50377_22296
OG0006681			SS50377_22297
OG0006682			SS50377_22307
OG0006683			SS50377_22308
OG0006684			SS50377_22309
OG0006685			SS50377_22310
OG0006686			SS50377_22312
OG0006687			SS50377_22314
OG0006688			SS50377_22315
OG0006689			SS50377_22318
OG0006690			SS50377_22320
OG0006691			SS50377_22322
OG0006692			SS50377_22323
OG0006693			SS50377_22324
OG0006694			SS50377_22328
OG0006695			SS50377_22329
OG0006696			SS50377_22330
OG0006697			SS50377_22331
OG0006698			SS50377_22332
OG0006699			SS50377_22333
OG0006700			SS50377_22334
OG0006701			SS50377_22336
OG0006702			SS50377_22337
OG0006703			SS50377_22338
OG0006704			SS50377_22339
OG0006705			SS50377_22340
OG0006706			SS50377_22342
OG0006707			SS50377_22343
OG0006708			SS50377_22346
OG0006709			SS50377_22347
OG0006710			SS50377_22350
OG0006711			SS50377_22352
OG0006712			SS50377_22353
OG0006713			SS50377_22354
OG0006714			SS50377_22355
OG0006715			SS50377_22356
OG0006716			SS50377_22358
OG0006717			SS50377_22359
OG0006718			SS50377_22360
OG0006719			SS50377_22361
OG0006720			SS50377_22362
OG0006721			SS50377_22363
OG0006722			SS50377_22365
OG0006723			SS50377_22366
OG0006724			SS50377_22367
OG0006725			SS50377_22372
OG0006726			SS50377_22373
OG0006727			SS50377_22375
OG0006728			SS50377_22376
OG0006729			SS50377_22378
OG0006730			SS50377_22379
OG0006731			SS50377_22383
OG0006732			SS50377_22385
OG0006733			SS50377_22387
OG0006734			SS50377_22392
OG0006735			SS50377_22393
OG0006736			SS50377_22394
OG0006737			SS50377_22395
OG0006738			SS50377_22396
OG0006739			SS50377_22397
OG0006740			SS50377_22398
OG0006741			SS50377_22399
OG0006742			SS50377_22400
OG0006743			SS50377_22402
OG0006744			SS50377_22404
OG0006745			SS50377_22405
OG0006746			SS50377_22406
OG0006747			SS50377_22407
OG0006748			SS50377_22408
OG0006749			SS50377_22410
OG0006750			SS50377_22411
OG0006751			SS50377_22412
OG0006752			SS50377_22413
OG0006753			SS50377_22416
OG0006754			SS50377_22417
OG0006755			SS50377_22418
OG0006756			SS50377_22422
OG0006757			SS50377_22423
OG0006758			SS50377_22424
OG0006759			SS50377_22425
OG0006760			SS50377_22426
OG0006761			SS50377_22427
OG0006762			SS50377_22428
OG0006763			SS50377_22429
OG0006764			SS50377_22433
OG0006765			SS50377_22435
OG0006766			SS50377_22437
OG0006767			SS50377_22438
OG0006768			SS50377_22441
OG0006769			SS50377_22445
OG0006770			SS50377_22446
OG0006771			SS50377_22450
OG0006772			SS50377_22453
OG0006773			SS50377_22456
OG0006774			SS50377_22457
OG0006775			SS50377_22458
OG0006776			SS50377_22459
OG0006777			SS50377_22460
OG0006778			SS50377_22463
OG0006779			SS50377_22464
OG0006780			SS50377_22465
OG0006781			SS50377_22466
OG0006782			SS50377_22467
OG0006783			SS50377_22468
OG0006784			SS50377_22469
OG0006785			SS50377_22472
OG0006786			SS50377_22473
OG0006787			SS50377_22475
OG0006788			SS50377_22476
OG0006789			SS50377_22478
OG0006790			SS50377_22479
OG0006791			SS50377_22482
OG0006792			SS50377_22487
OG0006793			SS50377_22488
OG0006794			SS50377_22495
OG0006795			SS50377_22496
OG0006796			SS50377_22497
OG0006797			SS50377_22498
OG0006798			SS50377_22505
OG0006799			SS50377_22506
OG0006800			SS50377_22510
OG0006801			SS50377_22511
OG0006802			SS50377_22512
OG0006803			SS50377_22518
OG0006804			SS50377_22519
OG0006805			SS50377_22520
OG0006806			SS50377_22524
OG0006807			SS50377_22527
OG0006808			SS50377_22528
OG0006809			SS50377_22530
OG0006810			SS50377_22535
OG0006811			SS50377_22536
OG0006812			SS50377_22537
OG0006813			SS50377_22538
OG0006814			SS50377_22539
OG0006815			SS50377_22541
OG0006816			SS50377_22543
OG0006817			SS50377_22545
OG0006818			SS50377_22546
OG0006819			SS50377_22548
OG0006820			SS50377_22549
OG0006821			SS50377_22550
OG0006822			SS50377_22551
OG0006823			SS50377_22552
OG0006824			SS50377_22553
OG0006825			SS50377_22556
OG0006826			SS50377_22565
OG0006827			SS50377_22568
OG0006828			SS50377_22572
OG0006829			SS50377_22574
OG0006830			SS50377_22575
OG0006831			SS50377_22576
OG0006832			SS50377_22578
OG0006833			SS50377_22579
OG0006834			SS50377_22580
OG0006835			SS50377_22581
OG0006836			SS50377_22582
OG0006837			SS50377_22583
OG0006838			SS50377_22584
OG0006839			SS50377_22585
OG0006840			SS50377_22586
OG0006841			SS50377_22587
OG0006842			SS50377_22590
OG0006843			SS50377_22595
OG0006844			SS50377_22598
OG0006845			SS50377_22603
OG0006846			SS50377_22606
OG0006847			SS50377_22608
OG0006848			SS50377_22609
OG0006849			SS50377_22610
OG0006850			SS50377_22611
OG0006851			SS50377_22612
OG0006852			SS50377_22614
OG0006853			SS50377_22616
OG0006854			SS50377_22624
OG0006855			SS50377_22633
OG0006856			SS50377_22635
OG0006857			SS50377_22636
OG0006858			SS50377_22639
OG0006859			SS50377_22652
OG0006860			SS50377_22653
OG0006861			SS50377_22655
OG0006862			SS50377_22656
OG0006863			SS50377_22669
OG0006864			SS50377_22670
OG0006865			SS50377_22671
OG0006866			SS50377_22672
OG0006867			SS50377_22673
OG0006868			SS50377_22675
OG0006869			SS50377_22676
OG0006870			SS50377_22678
OG0006871			SS50377_22681
OG0006872			SS50377_22685
OG0006873			SS50377_22692
OG0006874			SS50377_22693
OG0006875			SS50377_22696
OG0006876			SS50377_22702
OG0006877			SS50377_22703
OG0006878			SS50377_22705
OG0006879			SS50377_22711
OG0006880			SS50377_22717
OG0006881			SS50377_22719
OG0006882			SS50377_22722
OG0006883			SS50377_22725
OG0006884			SS50377_22727
OG0006885			SS50377_22728
OG0006886			SS50377_22730
OG0006887			SS50377_22748
OG0006888			SS50377_22756
OG0006889			SS50377_22759
OG0006890			SS50377_22765
OG0006891			SS50377_22767
OG0006892			SS50377_22768
OG0006893			SS50377_22787
OG0006894			SS50377_22789
OG0006895			SS50377_22800
OG0006896			SS50377_22802
OG0006897			SS50377_22805
OG0006898			SS50377_22806
OG0006899			SS50377_22807
OG0006900			SS50377_22815
OG0006901			SS50377_22823
OG0006902			SS50377_22824
OG0006903			SS50377_22828
OG0006904			SS50377_22831
OG0006905			SS50377_22832
OG0006906			SS50377_22833
OG0006907			SS50377_22834
OG0006908			SS50377_22835
OG0006909			SS50377_22842
OG0006910			SS50377_22843
OG0006911			SS50377_22851
OG0006912			SS50377_22853
OG0006913			SS50377_22863
OG0006914			SS50377_22864
OG0006915			SS50377_22867
OG0006916			SS50377_22870
OG0006917			SS50377_22871
OG0006918			SS50377_22872
OG0006919			SS50377_22875
OG0006920			SS50377_22876
OG0006921			SS50377_22891
OG0006922			SS50377_22892
OG0006923			SS50377_22894
OG0006924			SS50377_22895
OG0006925			SS50377_22897
OG0006926			SS50377_22898
OG0006927			SS50377_22899
OG0006928			SS50377_22900
OG0006929			SS50377_22902
OG0006930			SS50377_22905
OG0006931			SS50377_22907
OG0006932			SS50377_22909
OG0006933			SS50377_22910
OG0006934			SS50377_22911
OG0006935			SS50377_22912
OG0006936			SS50377_22914
OG0006937			SS50377_22917
OG0006938			SS50377_22920
OG0006939			SS50377_22921
OG0006940			SS50377_22922
OG0006941			SS50377_22924
OG0006942			SS50377_22926
OG0006943			SS50377_22927
OG0006944			SS50377_22928
OG0006945			SS50377_22934
OG0006946			SS50377_22938
OG0006947			SS50377_22940
OG0006948			SS50377_22942
OG0006949			SS50377_22943
OG0006950			SS50377_22951
OG0006951			SS50377_22960
OG0006952			SS50377_22963
OG0006953			SS50377_22964
OG0006954			SS50377_22965
OG0006955			SS50377_22966
OG0006956			SS50377_22968
OG0006957			SS50377_22974
OG0006958			SS50377_22975
OG0006959			SS50377_22996
OG0006960			SS50377_22999
OG0006961			SS50377_23008
OG0006962			SS50377_23009
OG0006963			SS50377_23012
OG0006964			SS50377_23013
OG0006965			SS50377_23014
OG0006966			SS50377_23015
OG0006967			SS50377_23016
OG0006968			SS50377_23017
OG0006969			SS50377_23018
OG0006970			SS50377_23019
OG0006971			SS50377_23021
OG0006972			SS50377_23023
OG0006973			SS50377_23025
OG0006974			SS50377_23030
OG0006975			SS50377_23034
OG0006976			SS50377_23035
OG0006977			SS50377_23036
OG0006978			SS50377_23038
OG0006979			SS50377_23039
OG0006980			SS50377_23041
OG0006981			SS50377_23042
OG0006982			SS50377_23043
OG0006983			SS50377_23045
OG0006984			SS50377_23046
OG0006985			SS50377_23047
OG0006986			SS50377_23050
OG0006987			SS50377_23052
OG0006988			SS50377_23054
OG0006989			SS50377_23057
OG0006990			SS50377_23058
OG0006991			SS50377_23059
OG0006992			SS50377_23062
OG0006993			SS50377_23064
OG0006994			SS50377_23070
OG0006995			SS50377_23071
OG0006996			SS50377_23075
OG0006997			SS50377_23077
OG0006998			SS50377_23079
OG0006999			SS50377_23080
OG0007000			SS50377_23085
OG0007001			SS50377_23089
OG0007002			SS50377_23094
OG0007003			SS50377_23095
OG0007004			SS50377_23097
OG0007005			SS50377_23101
OG0007006			SS50377_23102
OG0007007			SS50377_23103
OG0007008			SS50377_23107
OG0007009			SS50377_23110
OG0007010			SS50377_23111
OG0007011			SS50377_23112
OG0007012			SS50377_23113
OG0007013			SS50377_23115
OG0007014			SS50377_23119
OG0007015			SS50377_23120
OG0007016			SS50377_23122
OG0007017			SS50377_23123
OG0007018			SS50377_23124
OG0007019			SS50377_23126
OG0007020			SS50377_23127
OG0007021			SS50377_23128
OG0007022			SS50377_23130
OG0007023			SS50377_23131
OG0007024			SS50377_23132
OG0007025			SS50377_23139
OG0007026			SS50377_23140
OG0007027			SS50377_23143
OG0007028			SS50377_23145
OG0007029			SS50377_23150
OG0007030			SS50377_23163
OG0007031			SS50377_23164
OG0007032			SS50377_23165
OG0007033			SS50377_23168
OG0007034			SS50377_23169
OG0007035			SS50377_23175
OG0007036			SS50377_23176
OG0007037			SS50377_23184
OG0007038			SS50377_23191
OG0007039			SS50377_23192
OG0007040			SS50377_23195
OG0007041			SS50377_23196
OG0007042			SS50377_23197
OG0007043			SS50377_23198
OG0007044			SS50377_23200
OG0007045			SS50377_23201
OG0007046			SS50377_23203
OG0007047			SS50377_23206
OG0007048			SS50377_23209
OG0007049			SS50377_23211
OG0007050			SS50377_23212
OG0007051			SS50377_23213
OG0007052			SS50377_23233
OG0007053			SS50377_23237
OG0007054			SS50377_23238
OG0007055			SS50377_23239
OG0007056			SS50377_23240
OG0007057			SS50377_23245
OG0007058			SS50377_23246
OG0007059			SS50377_23249
OG0007060			SS50377_23251
OG0007061			SS50377_23252
OG0007062			SS50377_23253
OG0007063			SS50377_23256
OG0007064			SS50377_23260
OG0007065			SS50377_23261
OG0007066			SS50377_23266
OG0007067			SS50377_23267
OG0007068			SS50377_23269
OG0007069			SS50377_23270
OG0007070			SS50377_23271
OG0007071			SS50377_23274
OG0007072			SS50377_23275
OG0007073			SS50377_23279
OG0007074			SS50377_23280
OG0007075			SS50377_23281
OG0007076			SS50377_23282
OG0007077			SS50377_23284
OG0007078			SS50377_23287
OG0007079			SS50377_23288
OG0007080			SS50377_23293
OG0007081			SS50377_23295
OG0007082			SS50377_23300
OG0007083			SS50377_23301
OG0007084			SS50377_23304
OG0007085			SS50377_23306
OG0007086			SS50377_23308
OG0007087			SS50377_23309
OG0007088			SS50377_23310
OG0007089			SS50377_23311
OG0007090			SS50377_23313
OG0007091			SS50377_23315
OG0007092			SS50377_23316
OG0007093			SS50377_23317
OG0007094			SS50377_23325
OG0007095			SS50377_23326
OG0007096			SS50377_23327
OG0007097			SS50377_23328
OG0007098			SS50377_23329
OG0007099			SS50377_23332
OG0007100			SS50377_23334
OG0007101			SS50377_23335
OG0007102			SS50377_23336
OG0007103			SS50377_23340
OG0007104			SS50377_23341
OG0007105			SS50377_23343
OG0007106			SS50377_23344
OG0007107			SS50377_23345
OG0007108			SS50377_23349
OG0007109			SS50377_23352
OG0007110			SS50377_23354
OG0007111			SS50377_23355
OG0007112			SS50377_23356
OG0007113			SS50377_23357
OG0007114			SS50377_23359
OG0007115			SS50377_23360
OG0007116			SS50377_23361
OG0007117			SS50377_23362
OG0007118			SS50377_23363
OG0007119			SS50377_23365
OG0007120			SS50377_23366
OG0007121			SS50377_23367
OG0007122			SS50377_23369
OG0007123			SS50377_23372
OG0007124			SS50377_23373
OG0007125			SS50377_23374
OG0007126			SS50377_23378
OG0007127			SS50377_23379
OG0007128			SS50377_23380
OG0007129			SS50377_23382
OG0007130			SS50377_23383
OG0007131			SS50377_23384
OG0007132			SS50377_23388
OG0007133			SS50377_23390
OG0007134			SS50377_23391
OG0007135			SS50377_23393
OG0007136			SS50377_23396
OG0007137			SS50377_23397
OG0007138			SS50377_23398
OG0007139			SS50377_23401
OG0007140			SS50377_23402
OG0007141			SS50377_23403
OG0007142			SS50377_23404
OG0007143			SS50377_23408
OG0007144			SS50377_23424
OG0007145			SS50377_23425
OG0007146			SS50377_23427
OG0007147			SS50377_23428
OG0007148			SS50377_23430
OG0007149			SS50377_23433
OG0007150			SS50377_23434
OG0007151			SS50377_23435
OG0007152			SS50377_23438
OG0007153			SS50377_23439
OG0007154			SS50377_23441
OG0007155			SS50377_23443
OG0007156			SS50377_23444
OG0007157			SS50377_23445
OG0007158			SS50377_23446
OG0007159			SS50377_23448
OG0007160			SS50377_23450
OG0007161			SS50377_23452
OG0007162			SS50377_23457
OG0007163			SS50377_23466
OG0007164			SS50377_23471
OG0007165			SS50377_23472
OG0007166			SS50377_23473
OG0007167			SS50377_23474
OG0007168			SS50377_23481
OG0007169			SS50377_23482
OG0007170			SS50377_23483
OG0007171			SS50377_23484
OG0007172			SS50377_23485
OG0007173			SS50377_23486
OG0007174			SS50377_23488
OG0007175			SS50377_23492
OG0007176			SS50377_23495
OG0007177			SS50377_23496
OG0007178			SS50377_23498
OG0007179			SS50377_23501
OG0007180			SS50377_23502
OG0007181			SS50377_23504
OG0007182			SS50377_23505
OG0007183			SS50377_23507
OG0007184			SS50377_23510
OG0007185			SS50377_23511
OG0007186			SS50377_23512
OG0007187			SS50377_23513
OG0007188			SS50377_23515
OG0007189			SS50377_23520
OG0007190			SS50377_23523
OG0007191			SS50377_23526
OG0007192			SS50377_23529
OG0007193			SS50377_23530
OG0007194			SS50377_23535
OG0007195			SS50377_23537
OG0007196			SS50377_23539
OG0007197			SS50377_23542
OG0007198			SS50377_23545
OG0007199			SS50377_23552
OG0007200			SS50377_23553
OG0007201			SS50377_23554
OG0007202			SS50377_23555
OG0007203			SS50377_23556
OG0007204			SS50377_23559
OG0007205			SS50377_23560
OG0007206			SS50377_23562
OG0007207			SS50377_23565
OG0007208			SS50377_23566
OG0007209			SS50377_23568
OG0007210			SS50377_23569
OG0007211			SS50377_23570
OG0007212			SS50377_23571
OG0007213			SS50377_23574
OG0007214			SS50377_23576
OG0007215			SS50377_23578
OG0007216			SS50377_23579
OG0007217			SS50377_23580
OG0007218			SS50377_23581
OG0007219			SS50377_23584
OG0007220			SS50377_23585
OG0007221			SS50377_23586
OG0007222			SS50377_23588
OG0007223			SS50377_23590
OG0007224			SS50377_23592
OG0007225			SS50377_23593
OG0007226			SS50377_23595
OG0007227			SS50377_23599
OG0007228			SS50377_23600
OG0007229			SS50377_23601
OG0007230			SS50377_23602
OG0007231			SS50377_23603
OG0007232			SS50377_23604
OG0007233			SS50377_23607
OG0007234			SS50377_23608
OG0007235			SS50377_23611
OG0007236			SS50377_23612
OG0007237			SS50377_23613
OG0007238			SS50377_23619
OG0007239			SS50377_23620
OG0007240			SS50377_23622
OG0007241			SS50377_23633
OG0007242			SS50377_23634
OG0007243			SS50377_23635
OG0007244			SS50377_23640
OG0007245			SS50377_23644
OG0007246			SS50377_23647
OG0007247			SS50377_23650
OG0007248			SS50377_23651
OG0007249			SS50377_23653
OG0007250			SS50377_23654
OG0007251			SS50377_23655
OG0007252			SS50377_23658
OG0007253			SS50377_23661
OG0007254			SS50377_23662
OG0007255			SS50377_23668
OG0007256			SS50377_23671
OG0007257			SS50377_23672
OG0007258			SS50377_23673
OG0007259			SS50377_23675
OG0007260			SS50377_23676
OG0007261			SS50377_23677
OG0007262			SS50377_23678
OG0007263			SS50377_23682
OG0007264			SS50377_23684
OG0007265			SS50377_23685
OG0007266			SS50377_23686
OG0007267			SS50377_23688
OG0007268			SS50377_23691
OG0007269			SS50377_23693
OG0007270			SS50377_23694
OG0007271			SS50377_23699
OG0007272			SS50377_23700
OG0007273			SS50377_23701
OG0007274			SS50377_23702
OG0007275			SS50377_23704
OG0007276			SS50377_23705
OG0007277			SS50377_23706
OG0007278			SS50377_23707
OG0007279			SS50377_23710
OG0007280			SS50377_23711
OG0007281			SS50377_23712
OG0007282			SS50377_23716
OG0007283			SS50377_23718
OG0007284			SS50377_23719
OG0007285			SS50377_23720
OG0007286			SS50377_23722
OG0007287			SS50377_23724
OG0007288			SS50377_23726
OG0007289			SS50377_23727
OG0007290			SS50377_23732
OG0007291			SS50377_23734
OG0007292			SS50377_23736
OG0007293			SS50377_23737
OG0007294			SS50377_23738
OG0007295			SS50377_23739
OG0007296			SS50377_23741
OG0007297			SS50377_23742
OG0007298			SS50377_23743
OG0007299			SS50377_23746
OG0007300			SS50377_23747
OG0007301			SS50377_23749
OG0007302			SS50377_23751
OG0007303			SS50377_23752
OG0007304			SS50377_23753
OG0007305			SS50377_23756
OG0007306			SS50377_23757
OG0007307			SS50377_23758
OG0007308			SS50377_23759
OG0007309			SS50377_23762
OG0007310			SS50377_23763
OG0007311			SS50377_23764
OG0007312			SS50377_23767
OG0007313			SS50377_23768
OG0007314			SS50377_23770
OG0007315			SS50377_23771
OG0007316			SS50377_23773
OG0007317			SS50377_23774
OG0007318			SS50377_23780
OG0007319			SS50377_23784
OG0007320			SS50377_23785
OG0007321			SS50377_23787
OG0007322			SS50377_23788
OG0007323			SS50377_23790
OG0007324			SS50377_23793
OG0007325			SS50377_23794
OG0007326			SS50377_23795
OG0007327			SS50377_23801
OG0007328			SS50377_23802
OG0007329			SS50377_23803
OG0007330			SS50377_23804
OG0007331			SS50377_23807
OG0007332			SS50377_23808
OG0007333			SS50377_23810
OG0007334			SS50377_23811
OG0007335			SS50377_23817
OG0007336			SS50377_23818
OG0007337			SS50377_23819
OG0007338			SS50377_23820
OG0007339			SS50377_23821
OG0007340			SS50377_23822
OG0007341			SS50377_23824
OG0007342			SS50377_23825
OG0007343			SS50377_23826
OG0007344			SS50377_23827
OG0007345			SS50377_23834
OG0007346			SS50377_23835
OG0007347			SS50377_23839
OG0007348			SS50377_23842
OG0007349			SS50377_23844
OG0007350			SS50377_23845
OG0007351			SS50377_23846
OG0007352			SS50377_23847
OG0007353			SS50377_23850
OG0007354			SS50377_23854
OG0007355			SS50377_23855
OG0007356			SS50377_23863
OG0007357			SS50377_23865
OG0007358			SS50377_23872
OG0007359			SS50377_23873
OG0007360			SS50377_23885
OG0007361			SS50377_23896
OG0007362			SS50377_23897
OG0007363			SS50377_23909
OG0007364			SS50377_23910
OG0007365			SS50377_23911
OG0007366			SS50377_23912
OG0007367			SS50377_23913
OG0007368			SS50377_23916
OG0007369			SS50377_23917
OG0007370			SS50377_23918
OG0007371			SS50377_23919
OG0007372			SS50377_23920
OG0007373			SS50377_23921
OG0007374			SS50377_23923
OG0007375			SS50377_23926
OG0007376			SS50377_23930
OG0007377			SS50377_23932
OG0007378			SS50377_23936
OG0007379			SS50377_23938
OG0007380			SS50377_23961
OG0007381			SS50377_23963
OG0007382			SS50377_23964
OG0007383			SS50377_23965
OG0007384			SS50377_23966
OG0007385			SS50377_23967
OG0007386			SS50377_23968
OG0007387			SS50377_23969
OG0007388			SS50377_23971
OG0007389			SS50377_23972
OG0007390			SS50377_23973
OG0007391			SS50377_23974
OG0007392			SS50377_23976
OG0007393			SS50377_23977
OG0007394			SS50377_23980
OG0007395			SS50377_23995
OG0007396			SS50377_23999
OG0007397			SS50377_24002
OG0007398			SS50377_24005
OG0007399			SS50377_24008
OG0007400			SS50377_24009
OG0007401			SS50377_24025
OG0007402			SS50377_24031
OG0007403			SS50377_24033
OG0007404			SS50377_24034
OG0007405			SS50377_24039
OG0007406			SS50377_24040
OG0007407			SS50377_24041
OG0007408			SS50377_24052
OG0007409			SS50377_24053
OG0007410			SS50377_24069
OG0007411			SS50377_24084
OG0007412			SS50377_24085
OG0007413			SS50377_24086
OG0007414			SS50377_24088
OG0007415			SS50377_24116
OG0007416			SS50377_24117
OG0007417			SS50377_24120
OG0007418			SS50377_24121
