Orthogroup	G_intestinalis_aa	G_muris_aa	S_salmonicida_aa
OG0006297			KAH0570677.1
OG0006298			KAH0570678.1
OG0006299			KAH0570680.1
OG0006300			KAH0570686.1
OG0006301			KAH0570687.1
OG0006302			KAH0570690.1
OG0006303			KAH0570691.1
OG0006304			KAH0570692.1
OG0006305			KAH0570694.1
OG0006306			KAH0570696.1
OG0006307			KAH0570699.1
OG0006308			KAH0570700.1
OG0006309			KAH0570702.1
OG0006310			KAH0570704.1
OG0006311			KAH0570706.1
OG0006312			KAH0570707.1
OG0006313			KAH0570711.1
OG0006314			KAH0570713.1
OG0006315			KAH0570714.1
OG0006316			KAH0570715.1
OG0006317			KAH0570717.1
OG0006318			KAH0570718.1
OG0006319			KAH0570719.1
OG0006320			KAH0570720.1
OG0006321			KAH0570721.1
OG0006322			KAH0570722.1
OG0006323			KAH0570723.1
OG0006324			KAH0570724.1
OG0006325			KAH0570725.1
OG0006326			KAH0570726.1
OG0006327			KAH0570727.1
OG0006328			KAH0570730.1
OG0006329			KAH0570732.1
OG0006330			KAH0570733.1
OG0006331			KAH0570736.1
OG0006332			KAH0570738.1
OG0006333			KAH0570739.1
OG0006334			KAH0570742.1
OG0006335			KAH0570743.1
OG0006336			KAH0570744.1
OG0006337			KAH0570745.1
OG0006338			KAH0570747.1
OG0006339			KAH0570749.1
OG0006340			KAH0570750.1
OG0006341			KAH0570751.1
OG0006342			KAH0570753.1
OG0006343			KAH0570754.1
OG0006344			KAH0570757.1
OG0006345			KAH0570767.1
OG0006346			KAH0570771.1
OG0006347			KAH0570772.1
OG0006348			KAH0570777.1
OG0006349			KAH0570781.1
OG0006350			KAH0570782.1
OG0006351			KAH0570784.1
OG0006352			KAH0570785.1
OG0006353			KAH0570786.1
OG0006354			KAH0570796.1
OG0006355			KAH0570807.1
OG0006356			KAH0570818.1
OG0006357			KAH0570821.1
OG0006358			KAH0570822.1
OG0006359			KAH0570826.1
OG0006360			KAH0570827.1
OG0006361			KAH0570840.1
OG0006362			KAH0570841.1
OG0006363			KAH0570843.1
OG0006364			KAH0570847.1
OG0006365			KAH0570848.1
OG0006366			KAH0570851.1
OG0006367			KAH0570858.1
OG0006368			KAH0570876.1
OG0006369			KAH0570877.1
OG0006370			KAH0570883.1
OG0006371			KAH0570884.1
OG0006372			KAH0570885.1
OG0006373			KAH0570886.1
OG0006374			KAH0570890.1
OG0006375			KAH0570892.1
OG0006376			KAH0570894.1
OG0006377			KAH0570900.1
OG0006378			KAH0570901.1
OG0006379			KAH0570907.1
OG0006380			KAH0570909.1
OG0006381			KAH0570910.1
OG0006382			KAH0570911.1
OG0006383			KAH0570912.1
OG0006384			KAH0570913.1
OG0006385			KAH0570916.1
OG0006386			KAH0570921.1
OG0006387			KAH0570929.1
OG0006388			KAH0570944.1
OG0006389			KAH0570946.1
OG0006390			KAH0570947.1
OG0006391			KAH0570948.1
OG0006392			KAH0570949.1
OG0006393			KAH0570958.1
OG0006394			KAH0570962.1
OG0006395			KAH0570964.1
OG0006396			KAH0570966.1
OG0006397			KAH0570968.1
OG0006398			KAH0570969.1
OG0006399			KAH0570973.1
OG0006400			KAH0570976.1
OG0006401			KAH0570977.1
OG0006402			KAH0571004.1
OG0006403			KAH0571005.1
OG0006404			KAH0571010.1
OG0006405			KAH0571011.1
OG0006406			KAH0571016.1
OG0006407			KAH0571019.1
OG0006408			KAH0571020.1
OG0006409			KAH0571023.1
OG0006410			KAH0571025.1
OG0006411			KAH0571026.1
OG0006412			KAH0571032.1
OG0006413			KAH0571033.1
OG0006414			KAH0571035.1
OG0006415			KAH0571038.1
OG0006416			KAH0571041.1
OG0006417			KAH0571043.1
OG0006418			KAH0571049.1
OG0006419			KAH0571050.1
OG0006420			KAH0571060.1
OG0006421			KAH0571062.1
OG0006422			KAH0571064.1
OG0006423			KAH0571065.1
OG0006424			KAH0571067.1
OG0006425			KAH0571068.1
OG0006426			KAH0571069.1
OG0006427			KAH0571071.1
OG0006428			KAH0571072.1
OG0006429			KAH0571074.1
OG0006430			KAH0571077.1
OG0006431			KAH0571078.1
OG0006432			KAH0571082.1
OG0006433			KAH0571089.1
OG0006434			KAH0571097.1
OG0006435			KAH0571098.1
OG0006436			KAH0571099.1
OG0006437			KAH0571104.1
OG0006438			KAH0571106.1
OG0006439			KAH0571107.1
OG0006440			KAH0571108.1
OG0006441			KAH0571109.1
OG0006442			KAH0571110.1
OG0006443			KAH0571111.1
OG0006444			KAH0571112.1
OG0006445			KAH0571113.1
OG0006446			KAH0571116.1
OG0006447			KAH0571119.1
OG0006448			KAH0571120.1
OG0006449			KAH0571121.1
OG0006450			KAH0571123.1
OG0006451			KAH0571124.1
OG0006452			KAH0571125.1
OG0006453			KAH0571128.1
OG0006454			KAH0571129.1
OG0006455			KAH0571133.1
OG0006456			KAH0571137.1
OG0006457			KAH0571138.1
OG0006458			KAH0571141.1
OG0006459			KAH0571149.1
OG0006460			KAH0571156.1
OG0006461			KAH0571157.1
OG0006462			KAH0571160.1
OG0006463			KAH0571161.1
OG0006464			KAH0571162.1
OG0006465			KAH0571163.1
OG0006466			KAH0571165.1
OG0006467			KAH0571170.1
OG0006468			KAH0571172.1
OG0006469			KAH0571173.1
OG0006470			KAH0571174.1
OG0006471			KAH0571175.1
OG0006472			KAH0571176.1
OG0006473			KAH0571178.1
OG0006474			KAH0571179.1
OG0006475			KAH0571180.1
OG0006476			KAH0571182.1
OG0006477			KAH0571183.1
OG0006478			KAH0571184.1
OG0006479			KAH0571185.1
OG0006480			KAH0571187.1
OG0006481			KAH0571189.1
OG0006482			KAH0571192.1
OG0006483			KAH0571193.1
OG0006484			KAH0571194.1
OG0006485			KAH0571195.1
OG0006486			KAH0571196.1
OG0006487			KAH0571197.1
OG0006488			KAH0571199.1
OG0006489			KAH0571203.1
OG0006490			KAH0571204.1
OG0006491			KAH0571211.1
OG0006492			KAH0571214.1
OG0006493			KAH0571219.1
OG0006494			KAH0571220.1
OG0006495			KAH0571221.1
OG0006496			KAH0571222.1
OG0006497			KAH0571223.1
OG0006498			KAH0571225.1
OG0006499			KAH0571226.1
OG0006500			KAH0571231.1
OG0006501			KAH0571234.1
OG0006502			KAH0571235.1
OG0006503			KAH0571236.1
OG0006504			KAH0571256.1
OG0006505			KAH0571260.1
OG0006506			KAH0571261.1
OG0006507			KAH0571262.1
OG0006508			KAH0571264.1
OG0006509			KAH0571265.1
OG0006510			KAH0571266.1
OG0006511			KAH0571267.1
OG0006512			KAH0571270.1
OG0006513			KAH0571271.1
OG0006514			KAH0571274.1
OG0006515			KAH0571279.1
OG0006516			KAH0571280.1
OG0006517			KAH0571283.1
OG0006518			KAH0571284.1
OG0006519			KAH0571287.1
OG0006520			KAH0571291.1
OG0006521			KAH0571292.1
OG0006522			KAH0571296.1
OG0006523			KAH0571297.1
OG0006524			KAH0571298.1
OG0006525			KAH0571299.1
OG0006526			KAH0571300.1
OG0006527			KAH0571301.1
OG0006528			KAH0571302.1
OG0006529			KAH0571303.1
OG0006530			KAH0571304.1
OG0006531			KAH0571305.1
OG0006532			KAH0571306.1
OG0006533			KAH0571309.1
OG0006534			KAH0571312.1
OG0006535			KAH0571313.1
OG0006536			KAH0571315.1
OG0006537			KAH0571317.1
OG0006538			KAH0571318.1
OG0006539			KAH0571319.1
OG0006540			KAH0571320.1
OG0006541			KAH0571323.1
OG0006542			KAH0571324.1
OG0006543			KAH0571325.1
OG0006544			KAH0571329.1
OG0006545			KAH0571330.1
OG0006546			KAH0571332.1
OG0006547			KAH0571337.1
OG0006548			KAH0571338.1
OG0006549			KAH0571339.1
OG0006550			KAH0571340.1
OG0006551			KAH0571341.1
OG0006552			KAH0571342.1
OG0006553			KAH0571344.1
OG0006554			KAH0571347.1
OG0006555			KAH0571350.1
OG0006556			KAH0571351.1
OG0006557			KAH0571352.1
OG0006558			KAH0571361.1
OG0006559			KAH0571363.1
OG0006560			KAH0571364.1
OG0006561			KAH0571365.1
OG0006562			KAH0571368.1
OG0006563			KAH0571371.1
OG0006564			KAH0571377.1
OG0006565			KAH0571378.1
OG0006566			KAH0571379.1
OG0006567			KAH0571382.1
OG0006568			KAH0571384.1
OG0006569			KAH0571387.1
OG0006570			KAH0571388.1
OG0006571			KAH0571394.1
OG0006572			KAH0571395.1
OG0006573			KAH0571397.1
OG0006574			KAH0571398.1
OG0006575			KAH0571399.1
OG0006576			KAH0571401.1
OG0006577			KAH0571403.1
OG0006578			KAH0571405.1
OG0006579			KAH0571406.1
OG0006580			KAH0571408.1
OG0006581			KAH0571411.1
OG0006582			KAH0571412.1
OG0006583			KAH0571428.1
OG0006584			KAH0571429.1
OG0006585			KAH0571430.1
OG0006586			KAH0571432.1
OG0006587			KAH0571434.1
OG0006588			KAH0571436.1
OG0006589			KAH0571437.1
OG0006590			KAH0571438.1
OG0006591			KAH0571439.1
OG0006592			KAH0571440.1
OG0006593			KAH0571442.1
OG0006594			KAH0571443.1
OG0006595			KAH0571447.1
OG0006596			KAH0571451.1
OG0006597			KAH0571460.1
OG0006598			KAH0571461.1
OG0006599			KAH0571464.1
OG0006600			KAH0571465.1
OG0006601			KAH0571469.1
OG0006602			KAH0571470.1
OG0006603			KAH0571471.1
OG0006604			KAH0571472.1
OG0006605			KAH0571473.1
OG0006606			KAH0571476.1
OG0006607			KAH0571482.1
OG0006608			KAH0571483.1
OG0006609			KAH0571487.1
OG0006610			KAH0571488.1
OG0006611			KAH0571489.1
OG0006612			KAH0571492.1
OG0006613			KAH0571494.1
OG0006614			KAH0571499.1
OG0006615			KAH0571506.1
OG0006616			KAH0571507.1
OG0006617			KAH0571508.1
OG0006618			KAH0571509.1
OG0006619			KAH0571510.1
OG0006620			KAH0571511.1
OG0006621			KAH0571513.1
OG0006622			KAH0571514.1
OG0006623			KAH0571520.1
OG0006624			KAH0571523.1
OG0006625			KAH0571524.1
OG0006626			KAH0571526.1
OG0006627			KAH0571527.1
OG0006628			KAH0571528.1
OG0006629			KAH0571530.1
OG0006630			KAH0571532.1
OG0006631			KAH0571533.1
OG0006632			KAH0571535.1
OG0006633			KAH0571536.1
OG0006634			KAH0571538.1
OG0006635			KAH0571539.1
OG0006636			KAH0571540.1
OG0006637			KAH0571541.1
OG0006638			KAH0571543.1
OG0006639			KAH0571544.1
OG0006640			KAH0571557.1
OG0006641			KAH0571558.1
OG0006642			KAH0571564.1
OG0006643			KAH0571565.1
OG0006644			KAH0571569.1
OG0006645			KAH0571570.1
OG0006646			KAH0571571.1
OG0006647			KAH0571575.1
OG0006648			KAH0571578.1
OG0006649			KAH0571579.1
OG0006650			KAH0571580.1
OG0006651			KAH0571583.1
OG0006652			KAH0571584.1
OG0006653			KAH0571586.1
OG0006654			KAH0571587.1
OG0006655			KAH0571588.1
OG0006656			KAH0571589.1
OG0006657			KAH0571590.1
OG0006658			KAH0571595.1
OG0006659			KAH0571596.1
OG0006660			KAH0571602.1
OG0006661			KAH0571606.1
OG0006662			KAH0571607.1
OG0006663			KAH0571619.1
OG0006664			KAH0571620.1
OG0006665			KAH0571622.1
OG0006666			KAH0571625.1
OG0006667			KAH0571626.1
OG0006668			KAH0571629.1
OG0006669			KAH0571630.1
OG0006670			KAH0571631.1
OG0006671			KAH0571632.1
OG0006672			KAH0571633.1
OG0006673			KAH0571634.1
OG0006674			KAH0571636.1
OG0006675			KAH0571637.1
OG0006676			KAH0571658.1
OG0006677			KAH0571660.1
OG0006678			KAH0571661.1
OG0006679			KAH0571675.1
OG0006680			KAH0571680.1
OG0006681			KAH0571682.1
OG0006682			KAH0571688.1
OG0006683			KAH0571689.1
OG0006684			KAH0571690.1
OG0006685			KAH0571699.1
OG0006686			KAH0571701.1
OG0006687			KAH0571713.1
OG0006688			KAH0571719.1
OG0006689			KAH0571743.1
OG0006690			KAH0571747.1
OG0006691			KAH0571748.1
OG0006692			KAH0571756.1
OG0006693			KAH0571759.1
OG0006694			KAH0571769.1
OG0006695			KAH0571770.1
OG0006696			KAH0571771.1
OG0006697			KAH0571772.1
OG0006698			KAH0571780.1
OG0006699			KAH0571785.1
OG0006700			KAH0571786.1
OG0006701			KAH0571790.1
OG0006702			KAH0571791.1
OG0006703			KAH0571795.1
OG0006704			KAH0571796.1
OG0006705			KAH0571804.1
OG0006706			KAH0571805.1
OG0006707			KAH0571806.1
OG0006708			KAH0571807.1
OG0006709			KAH0571808.1
OG0006710			KAH0571810.1
OG0006711			KAH0571813.1
OG0006712			KAH0571824.1
OG0006713			KAH0571830.1
OG0006714			KAH0571831.1
OG0006715			KAH0571833.1
OG0006716			KAH0571834.1
OG0006717			KAH0571836.1
OG0006718			KAH0571837.1
OG0006719			KAH0571840.1
OG0006720			KAH0571841.1
OG0006721			KAH0571843.1
OG0006722			KAH0571848.1
OG0006723			KAH0571852.1
OG0006724			KAH0571854.1
OG0006725			KAH0571878.1
OG0006726			KAH0571889.1
OG0006727			KAH0571890.1
OG0006728			KAH0571896.1
OG0006729			KAH0571901.1
OG0006730			KAH0571904.1
OG0006731			KAH0571905.1
OG0006732			KAH0571914.1
OG0006733			KAH0571916.1
OG0006734			KAH0571918.1
OG0006735			KAH0571921.1
OG0006736			KAH0571923.1
OG0006737			KAH0571925.1
OG0006738			KAH0571930.1
OG0006739			KAH0571931.1
OG0006740			KAH0571932.1
OG0006741			KAH0571933.1
OG0006742			KAH0571936.1
OG0006743			KAH0571938.1
OG0006744			KAH0571939.1
OG0006745			KAH0571940.1
OG0006746			KAH0571945.1
OG0006747			KAH0571946.1
OG0006748			KAH0571947.1
OG0006749			KAH0571949.1
OG0006750			KAH0571952.1
OG0006751			KAH0571953.1
OG0006752			KAH0571956.1
OG0006753			KAH0571958.1
OG0006754			KAH0571959.1
OG0006755			KAH0571960.1
OG0006756			KAH0571961.1
OG0006757			KAH0571962.1
OG0006758			KAH0571963.1
OG0006759			KAH0571966.1
OG0006760			KAH0571967.1
OG0006761			KAH0571968.1
OG0006762			KAH0571969.1
OG0006763			KAH0571974.1
OG0006764			KAH0571978.1
OG0006765			KAH0572006.1
OG0006766			KAH0572007.1
OG0006767			KAH0572008.1
OG0006768			KAH0572009.1
OG0006769			KAH0572015.1
OG0006770			KAH0572016.1
OG0006771			KAH0572017.1
OG0006772			KAH0572018.1
OG0006773			KAH0572023.1
OG0006774			KAH0572032.1
OG0006775			KAH0572037.1
OG0006776			KAH0572040.1
OG0006777			KAH0572041.1
OG0006778			KAH0572042.1
OG0006779			KAH0572050.1
OG0006780			KAH0572052.1
OG0006781			KAH0572067.1
OG0006782			KAH0572068.1
OG0006783			KAH0572077.1
OG0006784			KAH0572086.1
OG0006785			KAH0572092.1
OG0006786			KAH0572099.1
OG0006787			KAH0572100.1
OG0006788			KAH0572103.1
OG0006789			KAH0572104.1
OG0006790			KAH0572105.1
OG0006791			KAH0572106.1
OG0006792			KAH0572107.1
OG0006793			KAH0572108.1
OG0006794			KAH0572110.1
OG0006795			KAH0572113.1
OG0006796			KAH0572115.1
OG0006797			KAH0572118.1
OG0006798			KAH0572124.1
OG0006799			KAH0572126.1
OG0006800			KAH0572130.1
OG0006801			KAH0572131.1
OG0006802			KAH0572134.1
OG0006803			KAH0572135.1
OG0006804			KAH0572136.1
OG0006805			KAH0572137.1
OG0006806			KAH0572139.1
OG0006807			KAH0572140.1
OG0006808			KAH0572141.1
OG0006809			KAH0572142.1
OG0006810			KAH0572143.1
OG0006811			KAH0572147.1
OG0006812			KAH0572148.1
OG0006813			KAH0572149.1
OG0006814			KAH0572150.1
OG0006815			KAH0572154.1
OG0006816			KAH0572155.1
OG0006817			KAH0572158.1
OG0006818			KAH0572165.1
OG0006819			KAH0572166.1
OG0006820			KAH0572168.1
OG0006821			KAH0572169.1
OG0006822			KAH0572170.1
OG0006823			KAH0572171.1
OG0006824			KAH0572173.1
OG0006825			KAH0572174.1
OG0006826			KAH0572175.1
OG0006827			KAH0572178.1
OG0006828			KAH0572180.1
OG0006829			KAH0572182.1
OG0006830			KAH0572186.1
OG0006831			KAH0572187.1
OG0006832			KAH0572190.1
OG0006833			KAH0572197.1
OG0006834			KAH0572199.1
OG0006835			KAH0572200.1
OG0006836			KAH0572201.1
OG0006837			KAH0572202.1
OG0006838			KAH0572205.1
OG0006839			KAH0572211.1
OG0006840			KAH0572222.1
OG0006841			KAH0572231.1
OG0006842			KAH0572232.1
OG0006843			KAH0572233.1
OG0006844			KAH0572239.1
OG0006845			KAH0572240.1
OG0006846			KAH0572251.1
OG0006847			KAH0572254.1
OG0006848			KAH0572255.1
OG0006849			KAH0572257.1
OG0006850			KAH0572259.1
OG0006851			KAH0572260.1
OG0006852			KAH0572264.1
OG0006853			KAH0572266.1
OG0006854			KAH0572267.1
OG0006855			KAH0572273.1
OG0006856			KAH0572274.1
OG0006857			KAH0572275.1
OG0006858			KAH0572277.1
OG0006859			KAH0572279.1
OG0006860			KAH0572281.1
OG0006861			KAH0572286.1
OG0006862			KAH0572287.1
OG0006863			KAH0572290.1
OG0006864			KAH0572291.1
OG0006865			KAH0572293.1
OG0006866			KAH0572294.1
OG0006867			KAH0572295.1
OG0006868			KAH0572297.1
OG0006869			KAH0572298.1
OG0006870			KAH0572299.1
OG0006871			KAH0572301.1
OG0006872			KAH0572302.1
OG0006873			KAH0572303.1
OG0006874			KAH0572304.1
OG0006875			KAH0572308.1
OG0006876			KAH0572311.1
OG0006877			KAH0572315.1
OG0006878			KAH0572316.1
OG0006879			KAH0572317.1
OG0006880			KAH0572318.1
OG0006881			KAH0572319.1
OG0006882			KAH0572322.1
OG0006883			KAH0572325.1
OG0006884			KAH0572326.1
OG0006885			KAH0572331.1
OG0006886			KAH0572333.1
OG0006887			KAH0572334.1
OG0006888			KAH0572335.1
OG0006889			KAH0572336.1
OG0006890			KAH0572338.1
OG0006891			KAH0572343.1
OG0006892			KAH0572345.1
OG0006893			KAH0572346.1
OG0006894			KAH0572348.1
OG0006895			KAH0572350.1
OG0006896			KAH0572352.1
OG0006897			KAH0572353.1
OG0006898			KAH0572354.1
OG0006899			KAH0572356.1
OG0006900			KAH0572359.1
OG0006901			KAH0572360.1
OG0006902			KAH0572361.1
OG0006903			KAH0572363.1
OG0006904			KAH0572364.1
OG0006905			KAH0572366.1
OG0006906			KAH0572369.1
OG0006907			KAH0572371.1
OG0006908			KAH0572372.1
OG0006909			KAH0572375.1
OG0006910			KAH0572378.1
OG0006911			KAH0572380.1
OG0006912			KAH0572381.1
OG0006913			KAH0572382.1
OG0006914			KAH0572383.1
OG0006915			KAH0572385.1
OG0006916			KAH0572388.1
OG0006917			KAH0572390.1
OG0006918			KAH0572393.1
OG0006919			KAH0572394.1
OG0006920			KAH0572397.1
OG0006921			KAH0572399.1
OG0006922			KAH0572400.1
OG0006923			KAH0572402.1
OG0006924			KAH0572403.1
OG0006925			KAH0572412.1
OG0006926			KAH0572413.1
OG0006927			KAH0572414.1
OG0006928			KAH0572432.1
OG0006929			KAH0572436.1
OG0006930			KAH0572443.1
OG0006931			KAH0572447.1
OG0006932			KAH0572448.1
OG0006933			KAH0572449.1
OG0006934			KAH0572455.1
OG0006935			KAH0572456.1
OG0006936			KAH0572457.1
OG0006937			KAH0572459.1
OG0006938			KAH0572460.1
OG0006939			KAH0572461.1
OG0006940			KAH0572464.1
OG0006941			KAH0572466.1
OG0006942			KAH0572468.1
OG0006943			KAH0572471.1
OG0006944			KAH0572474.1
OG0006945			KAH0572476.1
OG0006946			KAH0572477.1
OG0006947			KAH0572478.1
OG0006948			KAH0572479.1
OG0006949			KAH0572481.1
OG0006950			KAH0572483.1
OG0006951			KAH0572484.1
OG0006952			KAH0572485.1
OG0006953			KAH0572486.1
OG0006954			KAH0572488.1
OG0006955			KAH0572489.1
OG0006956			KAH0572490.1
OG0006957			KAH0572491.1
OG0006958			KAH0572492.1
OG0006959			KAH0572493.1
OG0006960			KAH0572494.1
OG0006961			KAH0572495.1
OG0006962			KAH0572496.1
OG0006963			KAH0572498.1
OG0006964			KAH0572504.1
OG0006965			KAH0572505.1
OG0006966			KAH0572507.1
OG0006967			KAH0572513.1
OG0006968			KAH0572514.1
OG0006969			KAH0572516.1
OG0006970			KAH0572517.1
OG0006971			KAH0572518.1
OG0006972			KAH0572519.1
OG0006973			KAH0572520.1
OG0006974			KAH0572521.1
OG0006975			KAH0572525.1
OG0006976			KAH0572526.1
OG0006977			KAH0572530.1
OG0006978			KAH0572531.1
OG0006979			KAH0572536.1
OG0006980			KAH0572542.1
OG0006981			KAH0572544.1
OG0006982			KAH0572549.1
OG0006983			KAH0572552.1
OG0006984			KAH0572559.1
OG0006985			KAH0572561.1
OG0006986			KAH0572563.1
OG0006987			KAH0572569.1
OG0006988			KAH0572571.1
OG0006989			KAH0572573.1
OG0006990			KAH0572574.1
OG0006991			KAH0572575.1
OG0006992			KAH0572576.1
OG0006993			KAH0572577.1
OG0006994			KAH0572579.1
OG0006995			KAH0572580.1
OG0006996			KAH0572582.1
OG0006997			KAH0572583.1
OG0006998			KAH0572584.1
OG0006999			KAH0572587.1
OG0007000			KAH0572589.1
OG0007001			KAH0572591.1
OG0007002			KAH0572593.1
OG0007003			KAH0572595.1
OG0007004			KAH0572600.1
OG0007005			KAH0572601.1
OG0007006			KAH0572602.1
OG0007007			KAH0572604.1
OG0007008			KAH0572609.1
OG0007009			KAH0572611.1
OG0007010			KAH0572612.1
OG0007011			KAH0572613.1
OG0007012			KAH0572614.1
OG0007013			KAH0572616.1
OG0007014			KAH0572617.1
OG0007015			KAH0572619.1
OG0007016			KAH0572620.1
OG0007017			KAH0572621.1
OG0007018			KAH0572628.1
OG0007019			KAH0572629.1
OG0007020			KAH0572630.1
OG0007021			KAH0572631.1
OG0007022			KAH0572633.1
OG0007023			KAH0572634.1
OG0007024			KAH0572636.1
OG0007025			KAH0572637.1
OG0007026			KAH0572639.1
OG0007027			KAH0572646.1
OG0007028			KAH0572647.1
OG0007029			KAH0572649.1
OG0007030			KAH0572651.1
OG0007031			KAH0572656.1
OG0007032			KAH0572657.1
OG0007033			KAH0572659.1
OG0007034			KAH0572660.1
OG0007035			KAH0572661.1
OG0007036			KAH0572662.1
OG0007037			KAH0572665.1
OG0007038			KAH0572677.1
OG0007039			KAH0572678.1
OG0007040			KAH0572685.1
OG0007041			KAH0572697.1
OG0007042			KAH0572703.1
OG0007043			KAH0572705.1
OG0007044			KAH0572707.1
OG0007045			KAH0572712.1
OG0007046			KAH0572719.1
OG0007047			KAH0572720.1
OG0007048			KAH0572721.1
OG0007049			KAH0572722.1
OG0007050			KAH0572723.1
OG0007051			KAH0572725.1
OG0007052			KAH0572726.1
OG0007053			KAH0572738.1
OG0007054			KAH0572739.1
OG0007055			KAH0572741.1
OG0007056			KAH0572744.1
OG0007057			KAH0572745.1
OG0007058			KAH0572750.1
OG0007059			KAH0572751.1
OG0007060			KAH0572757.1
OG0007061			KAH0572759.1
OG0007062			KAH0572766.1
OG0007063			KAH0572768.1
OG0007064			KAH0572773.1
OG0007065			KAH0572774.1
OG0007066			KAH0572777.1
OG0007067			KAH0572780.1
OG0007068			KAH0572781.1
OG0007069			KAH0572782.1
OG0007070			KAH0572783.1
OG0007071			KAH0572786.1
OG0007072			KAH0572787.1
OG0007073			KAH0572788.1
OG0007074			KAH0572789.1
OG0007075			KAH0572790.1
OG0007076			KAH0572791.1
OG0007077			KAH0572794.1
OG0007078			KAH0572798.1
OG0007079			KAH0572799.1
OG0007080			KAH0572802.1
OG0007081			KAH0572805.1
OG0007082			KAH0572806.1
OG0007083			KAH0572807.1
OG0007084			KAH0572809.1
OG0007085			KAH0572810.1
OG0007086			KAH0572814.1
OG0007087			KAH0572817.1
OG0007088			KAH0572819.1
OG0007089			KAH0572821.1
OG0007090			KAH0572822.1
OG0007091			KAH0572827.1
OG0007092			KAH0572828.1
OG0007093			KAH0572829.1
OG0007094			KAH0572834.1
OG0007095			KAH0572836.1
OG0007096			KAH0572839.1
OG0007097			KAH0572840.1
OG0007098			KAH0572841.1
OG0007099			KAH0572842.1
OG0007100			KAH0572843.1
OG0007101			KAH0572875.1
OG0007102			KAH0572876.1
OG0007103			KAH0572897.1
OG0007104			KAH0572902.1
OG0007105			KAH0572906.1
OG0007106			KAH0572907.1
OG0007107			KAH0572909.1
OG0007108			KAH0572910.1
OG0007109			KAH0572911.1
OG0007110			KAH0572912.1
OG0007111			KAH0572913.1
OG0007112			KAH0572914.1
OG0007113			KAH0572916.1
OG0007114			KAH0572920.1
OG0007115			KAH0572921.1
OG0007116			KAH0572922.1
OG0007117			KAH0572923.1
OG0007118			KAH0572929.1
OG0007119			KAH0572931.1
OG0007120			KAH0572932.1
OG0007121			KAH0572933.1
OG0007122			KAH0572934.1
OG0007123			KAH0572945.1
OG0007124			KAH0572946.1
OG0007125			KAH0572948.1
OG0007126			KAH0572953.1
OG0007127			KAH0572957.1
OG0007128			KAH0572965.1
OG0007129			KAH0572966.1
OG0007130			KAH0572967.1
OG0007131			KAH0572968.1
OG0007132			KAH0572970.1
OG0007133			KAH0572971.1
OG0007134			KAH0572972.1
OG0007135			KAH0572974.1
OG0007136			KAH0572975.1
OG0007137			KAH0572976.1
OG0007138			KAH0572986.1
OG0007139			KAH0572987.1
OG0007140			KAH0572989.1
OG0007141			KAH0572996.1
OG0007142			KAH0572998.1
OG0007143			KAH0573000.1
OG0007144			KAH0573001.1
OG0007145			KAH0573002.1
OG0007146			KAH0573006.1
OG0007147			KAH0573011.1
OG0007148			KAH0573013.1
OG0007149			KAH0573014.1
OG0007150			KAH0573015.1
OG0007151			KAH0573019.1
OG0007152			KAH0573025.1
OG0007153			KAH0573026.1
OG0007154			KAH0573030.1
OG0007155			KAH0573031.1
OG0007156			KAH0573041.1
OG0007157			KAH0573042.1
OG0007158			KAH0573043.1
OG0007159			KAH0573046.1
OG0007160			KAH0573047.1
OG0007161			KAH0573049.1
OG0007162			KAH0573051.1
OG0007163			KAH0573052.1
OG0007164			KAH0573053.1
OG0007165			KAH0573059.1
OG0007166			KAH0573065.1
OG0007167			KAH0573066.1
OG0007168			KAH0573067.1
OG0007169			KAH0573070.1
OG0007170			KAH0573077.1
OG0007171			KAH0573080.1
OG0007172			KAH0573084.1
OG0007173			KAH0573085.1
OG0007174			KAH0573086.1
OG0007175			KAH0573087.1
OG0007176			KAH0573090.1
OG0007177			KAH0573094.1
OG0007178			KAH0573095.1
OG0007179			KAH0573098.1
OG0007180			KAH0573100.1
OG0007181			KAH0573104.1
OG0007182			KAH0573107.1
OG0007183			KAH0573120.1
OG0007184			KAH0573127.1
OG0007185			KAH0573128.1
OG0007186			KAH0573129.1
OG0007187			KAH0573134.1
OG0007188			KAH0573139.1
OG0007189			KAH0573142.1
OG0007190			KAH0573143.1
OG0007191			KAH0573144.1
OG0007192			KAH0573145.1
OG0007193			KAH0573148.1
OG0007194			KAH0573151.1
OG0007195			KAH0573152.1
OG0007196			KAH0573157.1
OG0007197			KAH0573158.1
OG0007198			KAH0573160.1
OG0007199			KAH0573162.1
OG0007200			KAH0573163.1
OG0007201			KAH0573164.1
OG0007202			KAH0573166.1
OG0007203			KAH0573167.1
OG0007204			KAH0573169.1
OG0007205			KAH0573173.1
OG0007206			KAH0573174.1
OG0007207			KAH0573179.1
OG0007208			KAH0573182.1
OG0007209			KAH0573183.1
OG0007210			KAH0573189.1
OG0007211			KAH0573192.1
OG0007212			KAH0573196.1
OG0007213			KAH0573197.1
OG0007214			KAH0573198.1
OG0007215			KAH0573199.1
OG0007216			KAH0573201.1
OG0007217			KAH0573202.1
OG0007218			KAH0573208.1
OG0007219			KAH0573209.1
OG0007220			KAH0573214.1
OG0007221			KAH0573216.1
OG0007222			KAH0573217.1
OG0007223			KAH0573219.1
OG0007224			KAH0573220.1
OG0007225			KAH0573224.1
OG0007226			KAH0573225.1
