Orthogroup	G_intestinalis_aa	G_muris_aa	S_salmonicida_aa
OG0001762	KAE8304854.1	TNJ26425.1	KAH0577856.1
OG0001763	KAE8304855.1		KAH0573159.1, KAH0573172.1
OG0001764	KAE8304857.1	TNJ26416.1	KAH0574592.1
OG0001765	KAE8304858.1	TNJ26403.1	KAH0574754.1
OG0001766	KAE8304861.1	TNJ26407.1	KAH0571964.1
OG0001767	KAE8304864.1	TNJ26408.1	KAH0574878.1
OG0001768	KAE8304865.1	TNJ26409.1	KAH0573572.1
OG0001769	KAE8304867.1	TNJ26411.1	KAH0570708.1
OG0001770	KAE8304868.1	TNJ30096.1	KAH0575059.1
OG0001771	KAE8304871.1	TNJ30102.1	KAH0570031.1
OG0001772	KAE8304873.1	TNJ30103.1	KAH0571294.1
OG0001773	KAE8304876.1	TNJ26625.1	KAH0570308.1
OG0001774	KAE8304879.1	TNJ26628.1	KAH0571965.1
OG0001775	KAE8304885.1	TNJ26633.1	KAH0574687.1
OG0001776	KAE8304887.1	TNJ26632.1	KAH0575628.1
OG0001777	KAE8304888.1	TNJ26631.1	KAH0570238.1
OG0001778	KAE8304889.1	TNJ26630.1	KAH0574171.1
OG0001779	KAE8304896.1	TNJ26637.1	KAH0573929.1
OG0001780	KAE8304897.1	TNJ26642.1	KAH0573760.1
OG0001781	KAE8304898.1	TNJ26643.1	KAH0574710.1
OG0001782	KAE8304904.1	TNJ27398.1	KAH0574443.1
OG0001783	KAE8304905.1	TNJ27397.1	KAH0572676.1
OG0001784	KAE8304912.1	TNJ27415.1	KAH0576512.1
OG0001785	KAE8304915.1	TNJ27409.1	KAH0574663.1
OG0001786	KAE8304920.1		KAH0575544.1, KAH0575545.1
OG0001787	KAE8304921.1	TNJ27412.1	KAH0573233.1
OG0001788	KAE8304922.1	TNJ27414.1	KAH0575241.1
OG0001789	KAE8304924.1	TNJ27422.1, TNJ29572.1	
OG0001790	KAE8304927.1	TNJ27423.1, TNJ29573.1	
OG0001791	KAE8304931.1	TNJ27425.1, TNJ29575.1	
OG0001792	KAE8304940.1	TNJ27429.1	KAH0574622.1
OG0001793	KAE8304941.1	TNJ27430.1	KAH0569664.1
OG0001794	KAE8304942.1	TNJ26500.1	KAH0570961.1
OG0001795	KAE8304944.1	TNJ27440.1	KAH0570021.1
OG0001796	KAE8304945.1	TNJ27439.1	KAH0573071.1
OG0001797	KAE8304948.1	TNJ27939.1	KAH0573714.1
OG0001798	KAE8304950.1	TNJ27941.1	KAH0574984.1
OG0001799	KAE8304955.1	TNJ27963.1	KAH0574425.1
OG0001800	KAE8304959.1	TNJ27263.1	KAH0572823.1
OG0001801	KAE8304969.1	TNJ28872.1	KAH0574328.1
OG0001802	KAE8304982.1	TNJ28869.1	KAH0573790.1
OG0001803	KAE8304989.1	TNJ28866.1	KAH0574862.1
OG0001804	KAE8304992.1	TNJ28867.1	KAH0573701.1
OG0001805	KAE8304993.1	TNJ30192.1	KAH0570527.1
OG0001806	KAE8304995.1	TNJ27694.1	KAH0572196.1
OG0001807	KAE8304996.1	TNJ30191.1	KAH0573027.1
OG0001808	KAE8305002.1	TNJ30194.1	KAH0570695.1
OG0001809	KAE8305007.1	TNJ28863.1	KAH0571574.1
OG0001810	KAE8305008.1	TNJ28862.1	KAH0577905.1
OG0001811	KAE8305017.1	TNJ28853.1	KAH0574388.1
OG0001812	KAE8305018.1	TNJ28852.1	KAH0571498.1
OG0001813	KAE8305021.1	TNJ28832.1	KAH0573908.1
OG0001814	KAE8305022.1	TNJ28847.1	KAH0570528.1
OG0001815	KAE8305024.1	TNJ28849.1	KAH0577767.1
OG0001816	KAE8305025.1	TNJ28850.1	KAH0570685.1
OG0001817	KAE8305028.1	TNJ28825.1	KAH0574487.1
OG0001818	KAE8305029.1	TNJ28824.1	KAH0573656.1
OG0001819	KAE8305030.1	TNJ28823.1	KAH0572132.1
OG0001820	KAE8305031.1	TNJ28822.1	KAH0577586.1
OG0001821	KAE8305032.1	TNJ28820.1	KAH0574591.1
OG0001822	KAE8305035.1	TNJ28829.1	KAH0577582.1
OG0001823	KAE8305036.1	TNJ28837.1	KAH0574462.1
OG0001824	KAE8305037.1	TNJ28838.1	KAH0574467.1
OG0001825	KAE8305041.1	TNJ28844.1	KAH0574242.1
OG0001826	KAE8305042.1	TNJ28845.1	KAH0570895.1
OG0001827	KAE8305044.1	TNJ28834.1	KAH0575428.1
OG0001828	KAE8305045.1	TNJ28836.1	KAH0569863.1
OG0001829	KAE8305048.1	TNJ28839.1	KAH0573782.1
OG0001830	KAE8305052.1	TNJ27618.1	KAH0576603.1
OG0001831	KAE8305053.1	TNJ27619.1	KAH0570309.1
OG0001832	KAE8305064.1	TNJ27667.1	KAH0569904.1
OG0001833	KAE8305067.1	TNJ27661.1	KAH0577741.1
OG0001834	KAE8305080.1	TNJ27636.1	KAH0574670.1
OG0001835	KAE8305082.1	TNJ27634.1	KAH0573385.1
OG0001836	KAE8305084.1	TNJ27639.1	KAH0570067.1
OG0001837	KAE8305087.1	TNJ27700.1	KAH0574545.1
OG0001838	KAE8305092.1	TNJ27659.1	KAH0571354.1
OG0001839	KAE8305095.1	TNJ27656.1	KAH0570117.1
OG0001840	KAE8305099.1	TNJ29550.1	KAH0570797.1
OG0001841	KAE8305107.1	TNJ27673.1	KAH0576508.1
OG0001842	KAE8305112.1	TNJ27677.1	KAH0570544.1
OG0001843	KAE8305114.1	TNJ27703.1	KAH0573337.1
OG0001844	KAE8305116.1	TNJ27701.1	KAH0577279.1
OG0001845	KAE8305120.1	TNJ27688.1	KAH0570468.1
OG0001846	KAE8305121.1	TNJ27686.1	KAH0574665.1
OG0001847	KAE8305122.1, KAE8306104.1	TNJ29385.1	
OG0001848	KAE8305125.1	TNJ27695.1	KAH0576760.1
OG0001849	KAE8305127.1	TNJ27697.1	KAH0576770.1
OG0001850	KAE8305130.1, KAE8305133.1	TNJ27690.1	
OG0001851	KAE8305137.1	TNJ27707.1	KAH0570267.1
OG0001852	KAE8305139.1	TNJ27709.1	KAH0571100.1
OG0001853	KAE8305149.1	TNJ27747.1, TNJ27752.1	
OG0001854	KAE8305152.1	TNJ27720.1	KAH0576433.1
OG0001855	KAE8305160.1	TNJ28247.1	KAH0573840.1
OG0001856	KAE8305163.1	TNJ28072.1	KAH0571131.1
OG0001857	KAE8305165.1	TNJ28074.1	KAH0573544.1
OG0001858	KAE8305167.1	TNJ28245.1	KAH0572993.1
OG0001859	KAE8305168.1	TNJ29166.1	KAH0577690.1
OG0001860	KAE8305173.1	TNJ29942.1	KAH0577657.1
OG0001861	KAE8305177.1	TNJ28238.1	KAH0575102.1
OG0001862	KAE8305179.1	TNJ28235.1	KAH0572144.1
OG0001863	KAE8305182.1	TNJ28233.1	KAH0577645.1
OG0001864	KAE8305184.1	TNJ28258.1	KAH0576863.1
OG0001865	KAE8305194.1	TNJ26912.1	KAH0570022.1
OG0001866	KAE8305199.1	TNJ28229.1	KAH0569867.1
OG0001867	KAE8305200.1	TNJ28230.1	KAH0572803.1
OG0001868	KAE8305202.1	TNJ29203.1	KAH0577634.1
OG0001869	KAE8305203.1	TNJ29165.1	KAH0570170.1
OG0001870	KAE8305206.1	TNJ29168.1	KAH0573206.1
OG0001871	KAE8305207.1	TNJ29204.1	KAH0573805.1
OG0001872	KAE8305212.1	TNJ28202.1	KAH0574382.1
OG0001873	KAE8305213.1	TNJ29163.1	KAH0577841.1
OG0001874	KAE8305215.1	TNJ26585.1	KAH0574438.1
OG0001875	KAE8305220.1	TNJ29633.1	KAH0571534.1
OG0001876	KAE8305226.1	TNJ29158.1	KAH0576543.1
OG0001877	KAE8305229.1	TNJ29155.1	KAH0574551.1
OG0001878	KAE8305230.1	TNJ29154.1	KAH0572344.1
OG0001879	KAE8305231.1	TNJ29153.1	KAH0576724.1
OG0001880	KAE8305237.1	TNJ26701.1	KAH0570639.1
OG0001881	KAE8305239.1	TNJ27298.1	KAH0572605.1
OG0001882	KAE8305242.1	TNJ28346.1	KAH0575463.1
OG0001883	KAE8305244.1	TNJ29131.1	KAH0577671.1
OG0001884	KAE8305246.1	TNJ26720.1	KAH0573131.1
OG0001885	KAE8305252.1	TNJ29140.1	KAH0573757.1
OG0001886	KAE8305253.1	TNJ29139.1	KAH0576251.1
OG0001887	KAE8305254.1	TNJ29138.1	KAH0571683.1
OG0001888	KAE8305265.1	TNJ29143.1	KAH0577683.1
OG0001889	KAE8305267.1	TNJ29146.1	KAH0573752.1
OG0001890	KAE8305268.1	TNJ29147.1	KAH0571504.1
OG0001891	KAE8305270.1	TNJ26711.1	KAH0573240.1
OG0001892	KAE8305272.1	TNJ26713.1	KAH0575672.1
OG0001893	KAE8305273.1	TNJ27295.1	KAH0576111.1
OG0001894	KAE8305275.1	TNJ27264.1	KAH0571326.1
OG0001895	KAE8305279.1	TNJ27265.1	KAH0573012.1
OG0001896	KAE8305280.1	TNJ27293.1	KAH0575741.1
OG0001897	KAE8305283.1	TNJ27285.1	KAH0575517.1
OG0001898	KAE8305284.1	TNJ27273.1	KAH0573387.1
OG0001899	KAE8305289.1	TNJ27270.1	KAH0570306.1
OG0001900	KAE8305291.1	TNJ27297.1	KAH0577860.1
OG0001901	KAE8305292.1	TNJ27268.1	KAH0574954.1
OG0001902	KAE8305295.1	TNJ27256.1	KAH0577012.1
OG0001903	KAE8305296.1	TNJ27942.1	KAH0569333.1
OG0001904	KAE8305297.1	TNJ29834.1	KAH0571495.1
OG0001905	KAE8305303.1	TNJ27240.1	KAH0573654.1
OG0001906	KAE8305304.1	TNJ27239.1	KAH0577084.1
OG0001907	KAE8305312.1	TNJ27251.1	KAH0577732.1
OG0001908	KAE8305316.1	TNJ27247.1	KAH0575475.1
OG0001909	KAE8305317.1	TNJ27246.1	KAH0574821.1
OG0001910	KAE8305319.1	TNJ29218.1	KAH0569481.1
OG0001911	KAE8305324.1	TNJ29129.1	KAH0576626.1
OG0001912	KAE8305325.1	TNJ27281.1	KAH0572854.1
OG0001913	KAE8305326.1	TNJ27311.1	KAH0575496.1
OG0001914	KAE8305327.1	TNJ27312.1	KAH0573368.1
OG0001915	KAE8305331.1	TNJ29421.1	KAH0573725.1
OG0001916	KAE8305340.1	TNJ29399.1	KAH0575513.1
OG0001917	KAE8305341.1	TNJ29398.1	KAH0575808.1
OG0001918	KAE8305345.1	TNJ29394.1	KAH0576003.1
OG0001919	KAE8305350.1	TNJ29404.1	KAH0570835.1
OG0001920	KAE8305351.1	TNJ29405.1	KAH0574333.1
OG0001921	KAE8305359.1	TNJ26575.1	KAH0574364.1
OG0001922	KAE8305361.1, KAE8305387.1	TNJ26570.1	
OG0001923	KAE8305366.1	TNJ26602.1	KAH0575555.1
OG0001924	KAE8305367.1	TNJ26601.1	KAH0571322.1
OG0001925	KAE8305374.1	TNJ26562.1	KAH0571485.1
OG0001926	KAE8305377.1	TNJ26557.1	KAH0571572.1
OG0001927	KAE8305378.1	TNJ26561.1	KAH0572339.1
OG0001928	KAE8305384.1	TNJ26574.1	KAH0574585.1
OG0001929	KAE8305390.1	TNJ26610.1	KAH0577796.1
OG0001930	KAE8305393.1, KAE8305533.1	TNJ29305.1	
OG0001931	KAE8305404.1	TNJ26552.1	KAH0575548.1
OG0001932	KAE8305405.1	TNJ26593.1	KAH0576571.1
OG0001933	KAE8305406.1	TNJ26594.1	KAH0574799.1
OG0001934	KAE8305407.1	TNJ26596.1	KAH0576868.1
OG0001935	KAE8305410.1	TNJ26614.1	KAH0571441.1
OG0001936	KAE8305411.1	TNJ26612.1	KAH0573133.1
OG0001937	KAE8305412.1	TNJ26611.1	KAH0575378.1
OG0001938	KAE8305416.1	TNJ26616.1	KAH0576821.1
OG0001939	KAE8305417.1	TNJ26617.1	KAH0574729.1
OG0001940	KAE8305418.1	TNJ26618.1	KAH0573744.1
OG0001941	KAE8305419.1	TNJ26619.1	KAH0574688.1
OG0001942	KAE8305422.1	TNJ26499.1	KAH0576396.1
OG0001943	KAE8305426.1	TNJ26580.1	KAH0576461.1
OG0001944	KAE8305429.1	TNJ28959.1	KAH0577067.1
OG0001945	KAE8305434.1	TNJ26539.1	KAH0574587.1
OG0001946	KAE8305447.1	TNJ26532.1	KAH0569692.1
OG0001947	KAE8305448.1	TNJ26531.1	KAH0570448.1
OG0001948	KAE8305449.1	TNJ26530.1	KAH0574918.1
OG0001949	KAE8305451.1	TNJ26528.1	KAH0571829.1
OG0001950	KAE8305453.1	TNJ26526.1	KAH0570618.1
OG0001951	KAE8305459.1	TNJ29322.1	KAH0571623.1
OG0001952	KAE8305469.1	TNJ29324.1	KAH0573138.1
OG0001953	KAE8305470.1	TNJ29325.1	KAH0577223.1
OG0001954	KAE8305492.1	TNJ26511.1	KAH0573746.1
OG0001955	KAE8305496.1	TNJ29297.1	KAH0571168.1
OG0001956	KAE8305500.1	TNJ26514.1	KAH0577172.1
OG0001957	KAE8305501.1, KAE8306118.1	TNJ26519.1	
OG0001958	KAE8305504.1	TNJ29255.1	KAH0573502.1
OG0001959	KAE8305510.1	TNJ29268.1	KAH0570553.1
OG0001960	KAE8305516.1	TNJ29295.1	KAH0576645.1
OG0001961	KAE8305521.1	TNJ29266.1	KAH0569630.1
OG0001962	KAE8305522.1	TNJ29263.1	KAH0570339.1
OG0001963	KAE8305528.1	TNJ29257.1	KAH0570451.1
OG0001964	KAE8305530.1	TNJ29303.1	KAH0576840.1
OG0001965	KAE8305532.1	TNJ28989.1	KAH0575006.1
OG0001966	KAE8305539.1	TNJ29311.1	KAH0572377.1
OG0001967	KAE8305542.1	TNJ29314.1	KAH0575524.1
OG0001968	KAE8305544.1	TNJ29316.1	KAH0571468.1
OG0001969	KAE8305547.1	TNJ29286.1	KAH0570628.1
OG0001970	KAE8305552.1	TNJ29290.1	KAH0574669.1
OG0001971	KAE8305554.1	TNJ29248.1	KAH0574402.1
OG0001972	KAE8305555.1	TNJ29249.1	KAH0573881.1
OG0001973	KAE8305557.1	TNJ29251.1	KAH0570431.1
OG0001974	KAE8305561.1	TNJ29282.1	KAH0575718.1
OG0001975	KAE8305562.1	TNJ29281.1	KAH0577580.1
OG0001976	KAE8305573.1	TNJ29278.1	KAH0576930.1
OG0001977	KAE8305574.1	TNJ29279.1	KAH0571037.1
OG0001978	KAE8305579.1	TNJ26328.1	KAH0576623.1
OG0001979	KAE8305580.1	TNJ26327.1	KAH0575594.1
OG0001980	KAE8305588.1	TNJ26311.1	KAH0570357.1
OG0001981	KAE8305589.1	TNJ26319.1	KAH0573521.1
OG0001982	KAE8305591.1	TNJ26316.1	KAH0576961.1
OG0001983	KAE8305592.1	TNJ26315.1	KAH0575430.1
OG0001984	KAE8305594.1	TNJ26324.1	KAH0570573.1
OG0001985	KAE8305610.1	TNJ26301.1	KAH0570932.1
OG0001986	KAE8305622.1	TNJ26287.1	KAH0570209.1
OG0001987	KAE8305623.1	TNJ26288.1	KAH0569576.1
OG0001988	KAE8305625.1	TNJ26290.1	KAH0569967.1
OG0001989	KAE8305626.1	TNJ26285.1	KAH0573155.1
OG0001990	KAE8305629.1	TNJ26283.1	KAH0570272.1
OG0001991	KAE8305631.1	TNJ26277.1	KAH0571454.1
OG0001992	KAE8305632.1	TNJ26278.1	KAH0574380.1
OG0001993	KAE8305633.1	TNJ26279.1	KAH0570216.1
OG0001994	KAE8305634.1	TNJ26280.1	KAH0575441.1
OG0001995	KAE8305636.1	TNJ26276.1	KAH0576753.1
OG0001996	KAE8305639.1	TNJ26273.1	KAH0571281.1
OG0001997	KAE8305643.1	TNJ26264.1	KAH0571794.1
OG0001998	KAE8305644.1	TNJ26996.1	KAH0570390.1
OG0001999	KAE8305646.1	TNJ26269.1	KAH0573475.1
OG0002000	KAE8305650.1	TNJ26267.1	KAH0572567.1
OG0002001	KAE8305652.1	TNJ26265.1	KAH0575015.1
OG0002002	KAE8305653.1	TNJ27949.1	KAH0571695.1
OG0002003	KAE8305665.1	TNJ26257.1	KAH0576629.1
OG0002004	KAE8305668.1	TNJ26254.1	KAH0572638.1
OG0002005	KAE8305675.1	TNJ26203.1	KAH0570543.1
OG0002006	KAE8305681.1	TNJ26217.1	KAH0570286.1
OG0002007	KAE8305683.1	TNJ27777.1	KAH0576497.1
OG0002008	KAE8305684.1	TNJ27778.1	KAH0570615.1
OG0002009	KAE8305689.1, KAE8305704.1	TNJ27994.1	
OG0002010	KAE8305705.1, KAE8305708.1	TNJ27341.1	
OG0002011	KAE8305717.1	TNJ26221.1	KAH0570052.1
OG0002012	KAE8305719.1	TNJ26219.1	KAH0570661.1
OG0002013	KAE8305726.1	TNJ26208.1	KAH0571346.1
OG0002014	KAE8305729.1	TNJ30711.1	KAH0573748.1
OG0002015	KAE8305736.1	TNJ26652.1	KAH0570429.1
OG0002016	KAE8305742.1	TNJ28276.1	KAH0577745.1
OG0002017	KAE8305751.1	TNJ27772.1	KAH0576553.1
OG0002018	KAE8305755.1	TNJ27757.1	KAH0577501.1
OG0002019	KAE8305756.1	TNJ27756.1	KAH0570156.1
OG0002020	KAE8305764.1	TNJ27738.1	KAH0570122.1
OG0002021	KAE8305765.1	TNJ27740.1	KAH0572596.1
OG0002022	KAE8305767.1	TNJ27742.1	KAH0573325.1
OG0002023	KAE8305771.1	TNJ27714.1	KAH0577685.1
OG0002024	KAE8305774.1	TNJ27749.1	KAH0572547.1
OG0002025	KAE8305777.1	TNJ28316.1	KAH0573616.1
OG0002026	KAE8305785.1	TNJ28062.1	KAH0571118.1
OG0002027	KAE8305787.1	TNJ28064.1	KAH0573168.1
OG0002028	KAE8305788.1	TNJ28065.1	KAH0573861.1
OG0002029	KAE8305789.1	TNJ28066.1	KAH0577904.1
OG0002030	KAE8305798.1	TNJ27730.1	KAH0573407.1
OG0002031	KAE8305802.1	TNJ26394.1	KAH0570413.1
OG0002032	KAE8305805.1	TNJ27734.1	KAH0577638.1
OG0002033	KAE8305811.1	TNJ27735.1	KAH0571081.1
OG0002034	KAE8305817.1	TNJ27725.1	KAH0574651.1
OG0002035	KAE8305823.1	TNJ28311.1	KAH0577405.1
OG0002036	KAE8305827.1	TNJ28315.1	KAH0577434.1
OG0002037	KAE8305829.1	TNJ28308.1	KAH0570663.1
OG0002038	KAE8305832.1	TNJ28060.1	KAH0572608.1
OG0002039	KAE8305837.1	TNJ28320.1	KAH0574674.1
OG0002040	KAE8305841.1	TNJ28076.1	KAH0573301.1
OG0002041	KAE8305845.1	TNJ28321.1	KAH0572401.1
OG0002042	KAE8305847.1	TNJ28379.1	KAH0573187.1
OG0002043	KAE8305849.1	TNJ28365.1	KAH0577332.1
OG0002044	KAE8305853.1	TNJ28368.1	KAH0573457.1
OG0002045	KAE8305855.1	TNJ28370.1	KAH0573472.1
OG0002046	KAE8305856.1	TNJ28371.1	KAH0577849.1
OG0002047	KAE8305862.1	TNJ27839.1	KAH0571400.1
OG0002048	KAE8305863.1	TNJ28345.1	KAH0574338.1
OG0002049	KAE8305864.1	TNJ28344.1	KAH0577869.1
OG0002050	KAE8305868.1	TNJ28341.1	KAH0574435.1
OG0002051	KAE8305872.1	TNJ28337.1	KAH0570408.1
OG0002052	KAE8305873.1	TNJ28336.1	KAH0574437.1
OG0002053	KAE8305875.1	TNJ29210.1	KAH0575658.1
OG0002054	KAE8305878.1	TNJ26226.1	KAH0571272.1
OG0002055	KAE8305879.1	TNJ28055.1	KAH0572146.1
OG0002056	KAE8305881.1	TNJ28053.1	KAH0569792.1
OG0002057	KAE8305882.1	TNJ28052.1	KAH0573707.1
OG0002058	KAE8305895.1	TNJ28041.1	KAH0577727.1
OG0002059	KAE8305896.1	TNJ28040.1	KAH0576465.1
OG0002060	KAE8305898.1	TNJ26913.1	KAH0577913.1
OG0002061	KAE8305903.1	TNJ28036.1	KAH0576607.1
OG0002062	KAE8305905.1	TNJ28038.1	KAH0576509.1
OG0002063	KAE8305906.1	TNJ28037.1	KAH0572997.1
OG0002064	KAE8305910.1	TNJ27898.1	KAH0576540.1
OG0002065	KAE8305911.1	TNJ27901.1	KAH0570148.1
OG0002066	KAE8305912.1	TNJ27902.1	KAH0574106.1
OG0002067	KAE8305913.1	TNJ27903.1	KAH0575296.1
OG0002068	KAE8305914.1	TNJ27904.1	KAH0574177.1
OG0002069	KAE8305915.1	TNJ26868.1	KAH0571040.1
OG0002070	KAE8305916.1	TNJ27892.1	KAH0576329.1
OG0002071	KAE8305917.1	TNJ27883.1	KAH0577298.1
OG0002072	KAE8305918.1	TNJ28367.1	KAH0574473.1
OG0002073	KAE8305919.1	TNJ27891.1	KAH0573519.1
OG0002074	KAE8305928.1	TNJ27888.1	KAH0574733.1
OG0002075	KAE8305935.1	TNJ29455.1	KAH0574730.1
OG0002076	KAE8305936.1	TNJ29456.1	KAH0576330.1
OG0002077	KAE8305940.1	TNJ29472.1	KAH0569663.1
OG0002078	KAE8305941.1	TNJ29473.1, TNJ30569.1	
OG0002079	KAE8305942.1	TNJ28916.1	KAH0575637.1
OG0002080	KAE8305943.1	TNJ26649.1	KAH0571328.1
OG0002081	KAE8305946.1	TNJ29478.1	KAH0573675.1
OG0002082	KAE8305949.1	TNJ29474.1	KAH0577050.1
OG0002083	KAE8305950.1	TNJ26647.1	KAH0570249.1
OG0002084	KAE8305961.1	TNJ29431.1	KAH0572263.1
OG0002085	KAE8305963.1	TNJ29433.1	KAH0571929.1
OG0002086	KAE8305965.1	TNJ26966.1, TNJ28124.1	
OG0002087	KAE8305972.1	TNJ30425.1	KAH0573236.1
OG0002088	KAE8305973.1	TNJ28897.1	KAH0577530.1
OG0002089	KAE8305978.1	TNJ28893.1	KAH0572445.1
OG0002090	KAE8305979.1	TNJ28882.1	KAH0570675.1
OG0002091	KAE8305980.1	TNJ28881.1	KAH0571944.1
OG0002092	KAE8305982.1	TNJ28880.1	KAH0569927.1
OG0002093	KAE8305984.1	TNJ27933.1	KAH0576722.1
OG0002094	KAE8305985.1	TNJ27934.1	KAH0576945.1
OG0002095	KAE8305987.1	TNJ26648.1	KAH0571085.1
OG0002096	KAE8305990.1	TNJ26636.1	KAH0575252.1
OG0002097	KAE8305991.1	TNJ28225.1	KAH0576986.1
OG0002098	KAE8305992.1	TNJ29465.1	KAH0573663.1
OG0002099	KAE8305996.1	TNJ29469.1	KAH0573311.1
OG0002100	KAE8305997.1	TNJ28789.1	KAH0574875.1
OG0002101	KAE8305998.1	TNJ30733.1	KAH0577847.1
OG0002102	KAE8306000.1	TNJ28266.1	KAH0576500.1
OG0002103	KAE8306001.1	TNJ28267.1	KAH0575105.1
OG0002104	KAE8306002.1	TNJ28268.1	KAH0575553.1
OG0002105	KAE8306006.1	TNJ30732.1	KAH0575374.1
OG0002106	KAE8306008.1	TNJ30730.1	KAH0575554.1
OG0002107	KAE8306009.1	TNJ30729.1	KAH0572515.1
OG0002108	KAE8306019.1	TNJ26466.1, TNJ29411.1	
OG0002109	KAE8306027.1	TNJ26668.1	KAH0576909.1
OG0002110	KAE8306031.1	TNJ30421.1	KAH0572935.1
OG0002111	KAE8306033.1	TNJ28900.1	KAH0572247.1
OG0002112	KAE8306045.1	TNJ28915.1	KAH0576709.1
OG0002113	KAE8306048.1	TNJ28903.1	KAH0574336.1
OG0002114	KAE8306049.1	TNJ26446.1	KAH0574560.1
OG0002115	KAE8306055.1	TNJ28905.1	KAH0571505.1
OG0002116	KAE8306060.1	TNJ26444.1	KAH0577448.1
OG0002117	KAE8306063.1	TNJ28912.1	KAH0571647.1
OG0002118	KAE8306066.1	TNJ26443.1	KAH0575690.1
OG0002119	KAE8306070.1	TNJ26440.1	KAH0571136.1
OG0002120	KAE8306073.1	TNJ26436.1	KAH0571718.1
OG0002121	KAE8306075.1	TNJ26784.1	KAH0574188.1
OG0002122	KAE8306076.1	TNJ26785.1	KAH0574383.1
OG0002123	KAE8306078.1	TNJ26431.1, TNJ29364.1	
OG0002124	KAE8306079.1	TNJ26432.1	KAH0571380.1
OG0002125	KAE8306084.1	TNJ29365.1	KAH0574909.1
OG0002126	KAE8306086.1	TNJ29367.1	KAH0575595.1
OG0002127	KAE8306091.1	TNJ29371.1	KAH0572469.1
OG0002128	KAE8306092.1	TNJ29372.1	KAH0576695.1
OG0002129	KAE8306093.1	TNJ29373.1	KAH0573147.1
OG0002130	KAE8306097.1	TNJ29378.1	KAH0573234.1
OG0002131	KAE8306100.1	TNJ29381.1	KAH0574956.1
OG0002132	KAE8306102.1	TNJ29383.1	KAH0574879.1
OG0002133	KAE8306108.1	TNJ29387.1	KAH0572327.1
OG0002134	KAE8306132.1	TNJ28910.1	KAH0570417.1
OG0002135	KAE8306139.1	TNJ26180.1	KAH0576394.1
OG0002136	KAE8306148.1	TNJ28931.1	KAH0576572.1
OG0002137	KAE8306150.1	TNJ28929.1	KAH0569915.1
OG0002138	KAE8306154.1	TNJ28925.1	KAH0573428.1
OG0002139	KAE8306155.1	TNJ26920.1	KAH0572463.1
OG0002140	KAE8306157.1	TNJ26921.1	KAH0570165.1
OG0002141		TNJ26101.1, TNJ26108.1, TNJ26118.1	
OG0002142		TNJ26142.1, TNJ26151.1, TNJ29235.1	
OG0002143		TNJ26456.1, TNJ26932.1, TNJ28085.1	
OG0002144		TNJ26457.1, TNJ26931.1, TNJ28084.1	
OG0002145		TNJ26458.1, TNJ26930.1, TNJ28083.1	
OG0002146		TNJ26467.1, TNJ27598.1, TNJ28087.1	
OG0002147		TNJ26651.1	KAH0575805.1, KAH0575811.1
OG0002148		TNJ27087.1, TNJ28287.1, TNJ29733.1	
OG0002149		TNJ27179.1	KAH0572003.1, KAH0575263.1
OG0002150		TNJ27191.1, TNJ30057.1, TNJ30090.1	
OG0002151		TNJ27211.1, TNJ30318.1, TNJ30323.1	
OG0002152		TNJ28334.1, TNJ29482.1, TNJ30398.1	
OG0002153		TNJ28661.1	KAH0572282.1, KAH0577256.1
OG0002154		TNJ29707.1	KAH0571389.1, KAH0577753.1
OG0002155		TNJ29882.1	KAH0569349.1, KAH0577238.1
OG0002156		TNJ30335.1	KAH0575066.1, KAH0575078.1
OG0002157			KAH0569305.1, KAH0570985.1, KAH0570989.1
OG0002158			KAH0569320.1, KAH0571948.1, KAH0571975.1
OG0002159			KAH0569327.1, KAH0572209.1, KAH0572210.1
OG0002160			KAH0569329.1, KAH0569331.1, KAH0576456.1
OG0002161			KAH0569342.1, KAH0575164.1, KAH0575168.1
OG0002162			KAH0569350.1, KAH0577234.1, KAH0577239.1
OG0002163			KAH0569352.1, KAH0577232.1, KAH0577241.1
OG0002164			KAH0569353.1, KAH0577231.1, KAH0577242.1
OG0002165			KAH0569382.1, KAH0577608.1, KAH0577721.1
OG0002166			KAH0569386.1, KAH0577309.1, KAH0577315.1
OG0002167			KAH0569410.1, KAH0569653.1, KAH0575053.1
OG0002168			KAH0569414.1, KAH0569521.1, KAH0575865.1
OG0002169			KAH0569420.1, KAH0569762.1, KAH0577932.1
OG0002170			KAH0569425.1, KAH0575861.1, KAH0576345.1
OG0002171			KAH0569444.1, KAH0569447.1, KAH0569451.1
OG0002172			KAH0569458.1, KAH0577344.1, KAH0577345.1
OG0002173			KAH0569489.1, KAH0569557.1, KAH0577193.1
OG0002174			KAH0569527.1, KAH0576158.1, KAH0576170.1
OG0002175			KAH0569528.1, KAH0575912.1, KAH0576090.1
OG0002176			KAH0569538.1, KAH0576156.1, KAH0576167.1
OG0002177			KAH0569549.1, KAH0569560.1, KAH0575907.1
OG0002178			KAH0569572.1, KAH0569594.1, KAH0569606.1
OG0002179			KAH0569783.1, KAH0569803.1, KAH0569810.1
OG0002180			KAH0569786.1, KAH0569800.1, KAH0569828.1
OG0002181			KAH0569902.1, KAH0574481.1, KAH0574486.1
OG0002182			KAH0569934.1, KAH0569944.1, KAH0574334.1
OG0002183			KAH0569941.1, KAH0570183.1, KAH0570194.1
